"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","41427957","OMOP2625919","120 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 50","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427914","OMOP2625876","120 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427913","OMOP2625875","120 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 250","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427852","OMOP2625814","120 ML Cephalexin 50 MG/ML Oral Suspension Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427851","OMOP2625813","120 ML Cephalexin 50 MG/ML Oral Suspension Box of 10","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427850","OMOP2625812","120 ML Cephalexin 2.08 MG/ML Oral Suspension Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427816","OMOP2625778","120 ML Cephalexin 50 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427806","OMOP2625768","120 ML Cephalexin 2.08 MG/ML Oral Suspension [Cephalex] Box of 1 by AbZ-Pharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427795","OMOP2625757","120 ML Cephalexin 50 MG/ML Oral Suspension [Cephalex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427771","OMOP2625733","120 ML Cephalexin 50 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427725","OMOP2625687","120 ML Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427724","OMOP2625686","120 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427703","OMOP2625665","120 ML Cephalexin 50 MG/ML Oral Suspension Box of 100","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427694","OMOP2625656","120 ML Cephalexin 50 MG/ML Oral Suspension [Cephalexin-Ratiopharm] Box of 1 by Ratiopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427665","OMOP2625627","120 ML Cephalexin 50 MG/ML Oral Solution Box of 100","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41427664","OMOP2625626","120 ML Cephalexin 2.08 MG/ML Oral Suspension","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402998","OMOP2600960","60 ML Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 250","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402956","OMOP2600918","60 ML Cephalexin 50 MG/ML Oral Solution Box of 100","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402955","OMOP2600917","60 ML Cephalexin 50 MG/ML Oral Suspension Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402901","OMOP2600863","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 10","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402718","OMOP2600680","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 50","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402717","OMOP2600679","60 ML Cephalexin 400 MG/ML Oral Suspension [Kefexin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402676","OMOP2600638","60 ML Cephalexin 50 MG/ML Oral Suspension Box of 100","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402675","OMOP2600637","60 ML Cephalexin 400 MG/ML Oral Suspension Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402625","OMOP2600587","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 250","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402445","OMOP2600407","60 ML Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402444","OMOP2600406","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402374","OMOP2600336","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 1 by Sanofi","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402330","OMOP2600292","60 ML Cephalexin 50 MG/ML Oral Suspension Box of 250","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402263","OMOP2600225","60 ML Cephalexin 400 MG/ML Oral Suspension [Kefexin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402227","OMOP2600189","60 ML Cephalexin 50 MG/ML Oral Suspension Box of 50","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402170","OMOP2600132","60 ML Cephalexin 50 MG/ML Oral Solution [Oracef]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402139","OMOP2600101","60 ML Cephalexin 50 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402138","OMOP2600100","60 ML Cephalexin 50 MG/ML Oral Solution Box of 250","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402116","OMOP2600078","60 ML Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 1 by Lilly","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41402050","OMOP2600012","60 ML Cephalexin 50 MG/ML Oral Suspension","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401996","OMOP2599958","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401878","OMOP2599840","60 ML Cephalexin 50 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401877","OMOP2599839","60 ML Cephalexin 50 MG/ML Oral Solution Box of 10","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401876","OMOP2599838","60 ML Cephalexin 400 MG/ML Oral Suspension","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401826","OMOP2599788","60 ML Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 10","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401760","OMOP2599722","60 ML Cephalexin 50 MG/ML Oral Suspension [Ceporexin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401723","OMOP2599685","60 ML Cephalexin 50 MG/ML Oral Suspension Box of 10","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41401677","OMOP2599639","60 ML Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41373135","OMOP2571097","10 ML Cephalexin 10 MG/ML Oral Solution [Oracef] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41372757","OMOP2570719","10 ML Cephalexin 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41372756","OMOP2570718","10 ML Cephalexin 10 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41371246","OMOP2569208","10 ML Cephalexin 100 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41370850","OMOP2568812","10 ML Cephalexin 10 MG/ML Oral Solution [Oracef]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41369356","OMOP2567318","10 ML Cephalexin 100 MG/ML Oral Solution [Oracef]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41369355","OMOP2567317","10 ML Cephalexin 100 MG/ML Oral Solution [Oracef] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41368962","OMOP2566924","10 ML Cephalexin 100 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41365714","OMOP2563676","10 ML Cephalexin 10 MG/ML Oral Solution [Oracef] Box of 1 by Lilly","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41364083","OMOP2562045","10 ML Cephalexin 100 MG/ML Oral Solution [Oracef] Box of 10","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41363335","OMOP2561297","10 ML Cephalexin 100 MG/ML Oral Solution [Oracef] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41363000","OMOP2560962","10 ML Cephalexin 100 MG/ML Oral Solution Box of 100","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41362794","OMOP2560756","10 ML Cephalexin 100 MG/ML Oral Solution [Oracef] Box of 1 by Boehringer Ingelheim","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41361488","OMOP2559450","10 ML Cephalexin 100 MG/ML Oral Solution Box of 10","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41324320","OMOP2522282","Cephalexin 1000 MG Oral Tablet [Cephalex] Box of 30 by AbZ-Pharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41324319","OMOP2522281","Cephalexin 1000 MG Oral Tablet [Oracef] Box of 10 by Lilly","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316584","OMOP2514546","Cephalexin 500 MG Oral Tablet [Oracef]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316583","OMOP2514545","Cephalexin 500 MG Oral Tablet [Cephalexin-Ratiopharm] Box of 20","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316582","OMOP2514544","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 24","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316581","OMOP2514543","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316580","OMOP2514542","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 500","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316579","OMOP2514541","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 3000","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316578","OMOP2514540","Cephalexin 500 MG Delayed Release Oral Tablet [Oracef]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316577","OMOP2514539","Cephalexin 500 MG Delayed Release Oral Tablet [Oracef] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316576","OMOP2514538","Cephalexin 1.04 MG/ML Oral Suspension [Cephalex] Box of 1","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316575","OMOP2514537","Cephalexin 250 MG Oral Capsule [Oracef] Box of 12","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316574","OMOP2514536","Cephalexin 1000 MG Oral Tablet [Oracef] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41316573","OMOP2514535","Cephalexin 1000 MG Delayed Release Oral Tablet [Ceporexin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41305232","OMOP2503194","Cephalexin 500 MG Oral Tablet Box of 30","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41305231","OMOP2503193","Cephalexin 1.04 MG/ML Oral Suspension Box of 1","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41305230","OMOP2503192","Cephalexin 10 MG/ML Oral Solution Box of 1","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41305229","OMOP2503191","Cephalexin 250 MG Oral Capsule Box of 500","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41305228","OMOP2503190","Cephalexin 1000 MG Delayed Release Oral Tablet Box of 10","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41305227","OMOP2503189","Cephalexin 1000 MG Oral Tablet Box of 600","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41300770","OMOP2498732","Cephalexin Oral Tablet [Oracef]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41300769","OMOP2498731","Cephalexin Oral Capsule [Ceporexin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41300768","OMOP2498730","Cephalexin Oral Suspension [Cephalexin-Ratiopharm]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41292986","OMOP2490948","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 12 by Sanofi","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41285273","OMOP2483235","Cephalexin 500 MG Oral Tablet [Cephalex] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41285272","OMOP2483234","Cephalexin 250 MG Oral Capsule [Ceporexin] Box of 12","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41285271","OMOP2483233","Cephalexin 1000 MG Oral Tablet [Ceporexin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41285270","OMOP2483232","Cephalexin 1000 MG Oral Tablet [Oracef] Box of 24","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41285269","OMOP2483231","Cephalexin 1000 MG Oral Tablet [Ceporexin] Box of 3000","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41285268","OMOP2483230","Cephalexin 1000 MG Delayed Release Oral Tablet [Oracef] Box of 500","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41274091","OMOP2472053","Cephalexin 10 MG/ML Oral Solution","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41274090","OMOP2472052","Cephalexin 1000 MG Oral Tablet Box of 24","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41269755","OMOP2467717","Cephalexin Delayed Release Oral Tablet [Ceporexin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41266540","OMOP2464502","Cephalexin 50 MG/ML [Ceporexin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41266539","OMOP2464501","Cephalexin 1000 MG [Ceporexin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41261819","OMOP2459781","Cephalexin 500 MG Oral Tablet [Oracef] Box of 100 by Lilly","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41261818","OMOP2459780","Cephalexin 500 MG Oral Tablet [Ceporexin] Box of 12 by Sanofi","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41261817","OMOP2459779","Cephalexin 1000 MG Oral Tablet [Cephalex] Box of 10 by AbZ-Pharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41254246","OMOP2452208","Cephalexin 500 MG Delayed Release Oral Tablet [Oracef] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41254245","OMOP2452207","Cephalexin 1000 MG Oral Tablet [Oracef] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41254244","OMOP2452206","Cephalexin 400 MG/ML Oral Suspension [Kefexin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41254241","OMOP2452203","Cephalexin 1000 MG Delayed Release Oral Tablet [Oracef] Box of 12","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41254240","OMOP2452202","Cephalexin 1000 MG Delayed Release Oral Tablet [Oracef] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243226","OMOP2441188","Cephalexin 50 MG/ML Oral Solution Box of 10","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243225","OMOP2441187","Cephalexin 500 MG Oral Tablet Box of 20","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243224","OMOP2441186","Cephalexin 500 MG Delayed Release Oral Tablet Box of 9","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243223","OMOP2441185","Cephalexin 500 MG Delayed Release Oral Tablet Box of 30","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243222","OMOP2441184","Cephalexin 500 MG Delayed Release Oral Tablet Box of 1000","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243221","OMOP2441183","Cephalexin 500 MG Delayed Release Oral Tablet Box of 3000","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41243220","OMOP2441182","Cephalexin 1000 MG Delayed Release Oral Tablet Box of 30","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41238842","OMOP2436804","Cephalexin Oral Tablet [Ceporexin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41235645","OMOP2433607","Cephalexin 100 MG/ML [Oracef]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41231098","OMOP2429060","Cephalexin 1000 MG Oral Tablet [Ceporexin] Box of 24 by Mtk","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41231097","OMOP2429059","Cephalexin 1000 MG Oral Tablet [Ceporexin] Box of 12 by Aca Mueller","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223271","OMOP2421233","Cephalexin 50 MG/ML Oral Suspension [Cephalex] Box of 1","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223270","OMOP2421232","Cephalexin 500 MG Oral Tablet [Cephalex] Box of 20","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223269","OMOP2421231","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 1000","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223268","OMOP2421230","Cephalexin 500 MG Oral Tablet [Ceporexin] Box of 1000","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223267","OMOP2421229","Cephalexin 1000 MG Oral Tablet [Ceporexin] Box of 12","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223266","OMOP2421228","Cephalexin 1000 MG Delayed Release Oral Tablet [Cephalex] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41223265","OMOP2421227","Cephalexin 1000 MG Delayed Release Oral Tablet [Ceporexin] Box of 1000","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41212259","OMOP2410221","Cephalexin 50 MG/ML Oral Suspension Box of 100","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41212258","OMOP2410220","Cephalexin 50 MG/ML Oral Suspension Box of 250","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41212257","OMOP2410219","Cephalexin 2.08 MG/ML Oral Suspension Box of 1","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41207898","OMOP2405860","Cephalexin Delayed Release Oral Tablet [Cephalexin-Ratiopharm]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41207897","OMOP2405859","Cephalexin Delayed Release Oral Tablet [Oracef]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41204706","OMOP2402668","Cephalexin 50 MG/ML [Cephalex]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41200011","OMOP2397973","Cephalexin 1000 MG Delayed Release Oral Tablet [Ceporexin] Box of 12 by Emra-Med","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192227","OMOP2390189","Cephalexin 50 MG/ML Oral Solution [Oracef]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192226","OMOP2390188","Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192225","OMOP2390187","Cephalexin 50 MG/ML Oral Suspension [Ceporexin] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192224","OMOP2390186","Cephalexin 500 MG Oral Tablet [Oracef] Box of 9","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192223","OMOP2390185","Cephalexin 1000 MG Oral Tablet [Cephalex] Box of 20","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192222","OMOP2390184","Cephalexin 1000 MG Delayed Release Oral Tablet [Cephalexin-Ratiopharm]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192221","OMOP2390183","Cephalexin 1000 MG Delayed Release Oral Tablet [Cephalexin-Ratiopharm] Box of 20","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192220","OMOP2390182","Cephalexin 1000 MG Delayed Release Oral Tablet [Ceporexin] Box of 24","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192218","OMOP2390180","Cephalexin 1000 MG Delayed Release Oral Tablet [Oracef] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41192217","OMOP2390179","Cephalexin 1000 MG Delayed Release Oral Tablet [Oracef] Box of 600","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41180899","OMOP2378861","Cephalexin 500 MG Oral Tablet Box of 600","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41180898","OMOP2378860","Cephalexin 250 MG Oral Capsule Box of 3000","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41180897","OMOP2378859","Cephalexin 400 MG/ML Oral Suspension Box of 1","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41173186","OMOP2371148","Cephalexin 1000 MG [Oracef]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41170894","OMOP2368856","Cephalexin 2.08 MG/ML","Clinical Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41168630","OMOP2366592","Cephalexin 500 MG Oral Tablet [Oracef] Box of 10 by Lilly","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41168629","OMOP2366591","Cephalexin 500 MG Oral Tablet [Ceporexin] Box of 24 by Sanofi","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41168628","OMOP2366590","Cephalexin 1000 MG Oral Tablet [Cephalexin-Ratiopharm] Box of 10 by Ratiopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41168627","OMOP2366589","Cephalexin 1000 MG Oral Tablet [Ceporexin] Box of 24 by Aca Mueller","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161077","OMOP2359039","Cephalexin 500 MG Oral Tablet [Oracef] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161076","OMOP2359038","Cephalexin 500 MG Oral Tablet [Oracef] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161075","OMOP2359037","Cephalexin 500 MG Delayed Release Oral Tablet [Cephalex]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161074","OMOP2359036","Cephalexin 500 MG Oral Tablet [Ceporexin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161073","OMOP2359035","Cephalexin 1000 MG Oral Tablet [Oracef]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161072","OMOP2359034","Cephalexin 1000 MG Delayed Release Oral Tablet [Ceporexin] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41161071","OMOP2359033","Cephalexin 2.08 MG/ML Oral Suspension [Cephalex]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149800","OMOP2347762","Cephalexin 50 MG/ML Oral Suspension Box of 10","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149799","OMOP2347761","Cephalexin 50 MG/ML Oral Suspension Box of 50","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149798","OMOP2347760","Cephalexin 500 MG Oral Tablet Box of 12","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149797","OMOP2347759","Cephalexin 500 MG Oral Tablet Box of 10","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149796","OMOP2347758","Cephalexin 250 MG Oral Capsule Box of 24","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149795","OMOP2347757","Cephalexin 1000 MG Oral Tablet Box of 100","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41149794","OMOP2347756","Cephalexin 1000 MG Oral Tablet Box of 20","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41142115","OMOP2340077","Cephalexin 500 MG [Ceporexin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41137426","OMOP2335388","Cephalexin 500 MG Delayed Release Oral Tablet [Ceporexin] Box of 24 by Sanofi","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41137425","OMOP2335387","Cephalexin 250 MG Oral Capsule Box of 16 by Jenapharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41137424","OMOP2335386","Cephalexin 1000 MG Oral Tablet [Oracef] Box of 30 by Lilly","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41137423","OMOP2335385","Cephalexin 1000 MG Delayed Release Oral Tablet [Ceporexin] Box of 24 by Eurim-Pharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41129641","OMOP2327603","Cephalexin 50 MG/ML Oral Solution [Oracef] Box of 1","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41129640","OMOP2327602","Cephalexin 500 MG Oral Tablet [Ceporexin] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
