"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","43146948","OMOP457698","Doxycycline 100 MG Oral Tablet [TOLEXINE] Box of 15 by Bailleul","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146947","OMOP457697","Doxycycline 100 MG Oral Tablet [TOLEXINE] Box of 15","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146946","OMOP457690","Doxycycline 100 MG Oral Tablet [DOXYLIS] Box of 30 by Expanscience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146945","OMOP457675","Doxycycline 100 MG Oral Tablet [DOXYCYCLINE SANDOZ] Box of 5 by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146944","OMOP457672","Doxycycline 100 MG Oral Tablet [DOXYCYCLINE PHARMACIE CENTRALE DES ARMEES] Box of 28 by Pharmacie Centrale Des Armees","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146943","OMOP457671","Doxycycline 100 MG Oral Tablet [DOXYCYCLINE PHARMACIE CENTRALE DES ARMEES] Box of 28","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146942","OMOP457662","Doxycycline 100 MG Oral Tablet [DOXYCYCLINE MYLAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146941","OMOP457656","Doxycycline 100 MG Delayed Release Oral Tablet [DOXYCYCLINE BIOGARAN] Box of 15","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146940","OMOP457651","Doxycycline 100 MG Delayed Release Oral Tablet [DOXYCYCLINE ARROW] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146939","OMOP457650","Doxycycline 100 MG Delayed Release Oral Tablet [DOXYCYCLINE ARROW] Box of 15 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146938","OMOP457641","Doxycycline 100 MG Delayed Release Oral Tablet [Doxy] Box of 5 by Elerte","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146937","OMOP457635","Doxycycline 100 MG [VIBRAMYCINE N]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146936","OMOP457631","Doxycycline 100 MG [DOXYCYCLINE TEVA]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146935","OMOP457629","Doxycycline 100 MG [DOXYCYCLINE SANDOZ]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146934","OMOP457628","Doxycycline 100 MG [DOXYCYCLINE PHARMACIE CENTRALE DES ARMEES]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43146933","OMOP457613","Doxycycline Delayed Release Oral Tablet [DOXYCYCLINE ARROW]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43139694","OMOP490783","Doxycycline 100 MG Delayed Release Oral Tablet Box of 28","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136027","OMOP457719","Doxycycline 50 MG Oral Tablet Box of 28","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136026","OMOP457713","Doxycycline 50 MG Delayed Release Oral Tablet [Doxy]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136025","OMOP457709","Doxycycline 50 MG [TOLEXINE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136024","OMOP457699","Doxycycline 100 MG Oral Tablet [TOLEXINE] Box of 28","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136023","OMOP457685","Doxycycline 100 MG Oral Tablet [DOXYCYCLINE TEVA] Box of 15 by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136022","OMOP457654","Doxycycline 100 MG Delayed Release Oral Tablet [DOXYCYCLINE BIOGARAN] Box of 5","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136021","OMOP457648","Doxycycline 100 MG Delayed Release Oral Tablet [DOXYCYCLINE ARROW] Box of 5 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136020","OMOP457647","Doxycycline 100 MG Delayed Release Oral Tablet [DOXYCYCLINE ARROW] Box of 5","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136019","OMOP457634","Doxycycline 100 MG [TOLEXINE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43136018","OMOP457627","Doxycycline 100 MG [DOXYCYCLINE MYLAN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43040240","OMOP4855273","5 ML Doxycycline 20 MG/ML Prefilled Syringe [VIBRAVEINEUSE] by SERB","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43040239","OMOP4855272","5 ML Doxycycline 20 MG/ML Injectable Solution [VIBRAVEINEUSE] by SERB","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43040238","OMOP4855271","5 ML Doxycycline 20 MG/ML Injectable Solution [VIBRAVEINEUSE]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026577","OMOP4841673","Doxycycline 100 MG Oral Tablet [Vibramycin] Box of 30 by Alliance","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026576","OMOP4841672","Doxycycline 100 MG Oral Tablet [Vibramycin] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026575","OMOP4841671","Doxycycline 100 MG Oral Tablet [Vibramycin] Box of 5 by Alliance","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026574","OMOP4841670","Doxycycline 100 MG Oral Tablet [Vibramycin] Box of 5","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026573","OMOP4841669","Doxycycline 100 MG Oral Tablet Box of 30 by Pharmacie Centrale Des Armees","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026572","OMOP4841668","Doxycycline 100 MG Oral Tablet Box of 30 by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026571","OMOP4841667","Doxycycline 100 MG Oral Tablet Box of 30 by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026570","OMOP4841666","Doxycycline 100 MG Oral Tablet Box of 30 by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026569","OMOP4841665","Doxycycline 100 MG Oral Tablet Box of 28 by Pharmacie Centrale Des Armees","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026568","OMOP4841664","Doxycycline 100 MG Oral Tablet Box of 15 by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026567","OMOP4841663","Doxycycline 100 MG Oral Tablet Box of 15 by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026566","OMOP4841662","Doxycycline 100 MG Oral Tablet Box of 15 by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026565","OMOP4841661","Doxycycline 100 MG Oral Tablet Box of 5 by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026564","OMOP4841660","Doxycycline 100 MG Oral Tablet Box of 5 by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026563","OMOP4841659","Doxycycline 100 MG Oral Tablet Box of 5 by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026562","OMOP4841658","Doxycycline 100 MG Delayed Release Oral Tablet Box of 30 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026561","OMOP4841657","Doxycycline 100 MG Delayed Release Oral Tablet Box of 30 by Biogaran","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026560","OMOP4841656","Doxycycline 100 MG Delayed Release Oral Tablet Box of 15 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026559","OMOP4841655","Doxycycline 100 MG Delayed Release Oral Tablet Box of 15 by Biogaran","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026558","OMOP4841654","Doxycycline 100 MG Delayed Release Oral Tablet Box of 5 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026557","OMOP4841653","Doxycycline 100 MG Delayed Release Oral Tablet Box of 5 by Biogaran","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026556","OMOP4841652","Doxycycline 20 MG/ML Injectable Solution [VIBRAVEINEUSE]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43026555","OMOP4841651","Doxycycline Injectable Solution [VIBRAVEINEUSE]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963363","OMOP4689848","Doxycycline Oral Capsule [MONODOXY-M SINIL]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963362","OMOP4689847","Doxycycline Oral Capsule [DOXYRAMYCIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963361","OMOP4689846","Doxycycline Oral Capsule [DENTISTAR]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963360","OMOP4689845","Doxycycline Oral Capsule [DOXYCYCLINE HYCLATE KUKJE]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963359","OMOP4689844","Doxycycline Oral Tablet [VIDOXY]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963358","OMOP4689843","Doxycycline Oral Tablet [VIBRAMYCIN-N]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963357","OMOP4689842","Doxycycline Oral Tablet [THEDOXY]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963356","OMOP4689841","Doxycycline Oral Tablet [DOXYCY]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963355","OMOP4689840","Doxycycline Oral Tablet [DOXYCYCLINE YOUNGPOONG]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963354","OMOP4689839","Doxycycline Oral Tablet [DOXIENDI]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963353","OMOP4689838","Doxycycline Oral Tablet [WHITE DOXYCYCLINE HYDRATE]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963352","OMOP4689837","Doxycycline Oral Tablet [MONOCIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963351","OMOP4689836","Doxycycline 20 MG [DENTISTAR]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963350","OMOP4689835","Doxycycline 20 MG Oral Capsule [DENTISTAR]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963349","OMOP4689834","Doxycycline 100 MG [VIDOXY]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963348","OMOP4689833","Doxycycline 100 MG [VIBRAMYCIN-N]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963347","OMOP4689832","Doxycycline 100 MG [THEDOXY]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963346","OMOP4689831","Doxycycline 100 MG [DOXYCY]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963345","OMOP4689830","Doxycycline 100 MG [MONODOXY-M SINIL]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963344","OMOP4689829","Doxycycline 100 MG [DOXYRAMYCIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963343","OMOP4689828","Doxycycline 100 MG [DOXYCYCLINE YOUNGPOONG]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963342","OMOP4689827","Doxycycline 100 MG [DOXIENDI]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963341","OMOP4689826","Doxycycline 100 MG [WHITE DOXYCYCLINE HYDRATE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963340","OMOP4689825","Doxycycline 100 MG [MONOCIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963339","OMOP4689824","Doxycycline 100 MG [DOXYCYCLINE HYCLATE KUKJE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963338","OMOP4689823","Doxycycline 100 MG Oral Capsule [MONODOXY-M SINIL]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963337","OMOP4689822","Doxycycline 100 MG Oral Capsule [DOXYRAMYCIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963336","OMOP4689821","Doxycycline 100 MG Oral Capsule [DOXYCYCLINE HYCLATE KUKJE]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963335","OMOP4689820","Doxycycline 100 MG Oral Tablet [VIDOXY]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963334","OMOP4689819","Doxycycline 100 MG Oral Tablet [VIBRAMYCIN-N]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963333","OMOP4689818","Doxycycline 100 MG Oral Tablet [THEDOXY]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963332","OMOP4689817","Doxycycline 100 MG Oral Tablet [DOXYCY]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963331","OMOP4689816","Doxycycline 100 MG Oral Tablet [DOXYCYCLINE YOUNGPOONG]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963330","OMOP4689815","Doxycycline 100 MG Oral Tablet [DOXIENDI]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963329","OMOP4689814","Doxycycline 100 MG Oral Tablet [WHITE DOXYCYCLINE HYDRATE]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42963328","OMOP4689813","Doxycycline 100 MG Oral Tablet [MONOCIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42875420","OMOP4872533","Doxycycline 200 MG Oral Tablet Box of 8 by Denk","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42875419","OMOP4872532","Doxycycline 200 MG Delayed Release Oral Tablet Box of 8 by Denk","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42729678","OMOP2736169","Doxycycline 0.0698 MG/MG [Mundicyl]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42729081","OMOP2730171","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin Mbe] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42727750","OMOP2724420","Doxycycline 23.2 MG/ML Injectable Solution [Doxyhexal] Box of 20","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42726428","OMOP2725067","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin Mbe] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42726427","OMOP2734888","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42726426","OMOP2737669","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42725971","OMOP2733999","Doxycycline 23.2 MG/ML Injectable Solution Box of 2","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42725070","OMOP2730146","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin-Ratiopharm] Box of 5","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42724621","OMOP2728390","Doxycycline 23.2 MG/ML Injectable Solution Box of 20","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42724620","OMOP2724340","Doxycycline 23.2 MG/ML Injectable Solution Box of 100","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42724619","OMOP2731678","Doxycycline 23.2 MG/ML Injectable Solution Box of 500","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42723741","OMOP2736894","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes] Box of 5","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42723297","OMOP2733102","Doxycycline 23.2 MG/ML Injectable Solution Box of 5","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42723296","OMOP2740788","Doxycycline 0.0698 MG/MG Oral Granules","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42722424","OMOP2738718","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin Jna] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42720639","OMOP2740541","Doxycycline 23.2 MG/ML Injectable Solution Box of 25","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42720121","OMOP2743195","Doxycycline 23.2 MG/ML","Clinical Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42719285","OMOP2736049","Doxycycline 23.2 MG/ML Injectable Solution Box of 10","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42719024","OMOP2732566","Doxycycline 23.2 MG/ML [Vibravenoes]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42718441","OMOP2735778","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes] Box of 25","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42718440","OMOP2729033","Doxycycline 23.2 MG/ML Injectable Solution [Doxyhexal] Box of 2","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42718439","OMOP2731469","Doxycycline 23.2 MG/ML Injectable Solution [Doxyhexal] Box of 5","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42717067","OMOP2725552","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes] Box of 1000","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42717066","OMOP2735635","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin-Ratiopharm]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42717065","OMOP2730460","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin-Ratiopharm] Box of 2","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42717064","OMOP2738518","Doxycycline 0.0698 MG/MG Oral Granules [Mundicyl]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42716353","OMOP2742686","Doxycycline 23.2 MG/ML [Doxycyclin-Ratiopharm]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42714943","OMOP2736961","Doxycycline 23.2 MG/ML [Doxyhexal]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42714713","OMOP2735228","Doxycycline 0.0698 MG/MG","Clinical Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42714352","OMOP2728420","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes] Box of 2","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42713918","OMOP2741148","Doxycycline 23.2 MG/ML Injectable Solution","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42713039","OMOP2735737","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin Mbe]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42713038","OMOP2721978","Doxycycline 23.2 MG/ML Injectable Solution [Doxyhexal]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42713037","OMOP2722281","Doxycycline 0.0698 MG/MG Oral Granules [Mundicyl] Box of 8","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42711754","OMOP2736058","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin Jna] Box of 10","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42711291","OMOP2733048","Doxycycline 0.0698 MG/MG Oral Granules Box of 8","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42711012","OMOP2727162","Doxycycline 23.2 MG/ML [Doxycyclin Mbe]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42710428","OMOP2740613","Doxycycline 23.2 MG/ML Injectable Solution [Doxycyclin Jna]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42710427","OMOP2723185","Doxycycline 23.2 MG/ML Injectable Solution [Vibravenoes] Box of 500","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42710152","OMOP2730256","Doxycycline 23.2 MG/ML [Doxycyclin Jna]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42710115","OMOP2722262","Doxycycline 23.2 MG/ML Injectable Solution Box of 1000","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42656197","OMOP4867772","Doxycycline 100 MG Oral Tablet Box of 10 by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42656196","OMOP4867771","Doxycycline 100 MG Oral Tablet Box of 10 by Eurogenerics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42656195","OMOP4867770","Doxycycline 200 MG Oral Tablet Box of 10 by Eurogenerics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42628916","1791507","doxycycline hyclate 75 MG Oral Capsule [Acticlate]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42628915","1791506","doxycycline Oral Capsule [Acticlate]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm","1"
"","42628914","1791505","doxycycline hyclate 75 MG Oral Capsule","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42482754","OMOP419748","Doxycycline Oral Solution","Clinical Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42482203","OMOP419751","Doxycycline 10 MG/ML Oral Solution","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42480969","OMOP419750","Doxycycline 20 MG/ML Prefilled Syringe","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42480395","OMOP419753","Doxycycline 40 MG Extended Release Oral Capsule","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41464360","OMOP2662322","2020 MG Doxycycline 0.0698 MG/MG Oral Granules [Mundicyl]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41464249","OMOP2662211","2020 MG Doxycycline 0.0698 MG/MG Oral Granules [Mundicyl] Box of 8","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41464181","OMOP2662143","2020 MG Doxycycline 0.0698 MG/MG Oral Granules Box of 8","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41464053","OMOP2662015","2020 MG Doxycycline 0.0698 MG/MG Oral Granules","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41462799","OMOP2660761","2000 MG Doxycycline 0.07 MG/MG Oral Granules [Mundicyl]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41462779","OMOP2660741","2000 MG Doxycycline 0.07 MG/MG Oral Granules","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41462753","OMOP2660715","2000 MG Doxycycline 0.07 MG/MG Oral Granules [Mundicyl] Box of 8","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41462559","OMOP2660521","2000 MG Doxycycline 0.07 MG/MG Oral Granules Box of 8","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41452417","OMOP2650379","1990 MG Doxycycline 0.0698 MG/MG Oral Granules Box of 8","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41452387","OMOP2650349","1990 MG Doxycycline 0.0698 MG/MG Oral Granules [Mundicyl] Box of 8","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41452338","OMOP2650300","1990 MG Doxycycline 0.0698 MG/MG Oral Granules [Mundicyl]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41452311","OMOP2650273","1990 MG Doxycycline 0.0698 MG/MG Oral Granules","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444631","OMOP2642593","600 ML Doxycycline 10 MG/ML Oral Suspension Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444628","OMOP2642590","600 ML Doxycycline 10 MG/ML Oral Suspension [Vibramycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444624","OMOP2642586","600 ML Doxycycline 10 MG/ML Oral Suspension","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444616","OMOP2642578","600 ML Doxycycline 10 MG/ML Oral Solution [Vibramycin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444615","OMOP2642577","600 ML Doxycycline 10 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444577","OMOP2642539","600 ML Doxycycline 10 MG/ML Oral Solution [Vibramycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444572","OMOP2642534","600 ML Doxycycline 10 MG/ML Oral Suspension [Vibramycin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41444554","OMOP2642516","600 ML Doxycycline 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41443912","OMOP2641874","500 ML Doxycycline 10 MG/ML Oral Suspension","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41443322","OMOP2641284","500 ML Doxycycline 10 MG/ML Oral Suspension [Vibramycin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41442851","OMOP2640813","500 ML Doxycycline 10 MG/ML Oral Solution [Vibramycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41442633","OMOP2640595","500 ML Doxycycline 10 MG/ML Oral Suspension [Vibramycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41442515","OMOP2640477","500 ML Doxycycline 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
