"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","43044896","OMOP4859901","30000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Roaccutane] by SERP","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43023129","OMOP4838250","Isotretinoin 40 MG Oral Capsule Box of 30 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43023128","OMOP4838249","Isotretinoin 10 MG Oral Capsule Box of 30 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43023127","OMOP4838248","Isotretinoin 5 MG Oral Capsule Box of 30 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43023126","OMOP4838247","Isotretinoin 20 MG Oral Capsule Box of 30 by Arrow","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923893","OMOP4650725","Isotretinoin Oral Capsule [NEWTINON]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923892","OMOP4650724","Isotretinoin Oral Capsule [LESEABEUM]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923891","OMOP4650723","Isotretinoin Oral Capsule [ISOTIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923890","OMOP4650722","Isotretinoin Oral Capsule [WOORICCUTANE]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923889","OMOP4650721","Isotretinoin Oral Capsule [WHITE ISOTRETINOIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923887","OMOP4650720","Isotretinoin Oral Capsule [TRETIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923886","OMOP4650719","Isotretinoin Oral Capsule [TREIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923885","OMOP4650718","Isotretinoin Oral Capsule [PINPLE]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923884","OMOP4650717","Isotretinoin Oral Capsule [OPIQUTAN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923883","OMOP4650716","Isotretinoin Oral Capsule [NIMEGEN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923882","OMOP4650715","Isotretinoin Oral Capsule [LOAC]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923881","OMOP4650714","Isotretinoin Oral Capsule [ISOTREN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923880","OMOP4650713","Isotretinoin Oral Capsule [ISOTININ]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923879","OMOP4650712","Isotretinoin Oral Capsule [ISOTAM]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923878","OMOP4650711","Isotretinoin Oral Capsule [ISOPACT]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923877","OMOP4650710","Isotretinoin Oral Capsule [ROITAN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923876","OMOP4650709","Isotretinoin Oral Capsule [REA Q]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923875","OMOP4650708","Isotretinoin Oral Capsule [LOQTAN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923874","OMOP4650707","Isotretinoin Oral Capsule [ISOTINON]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923873","OMOP4650706","Isotretinoin Oral Capsule [AKNAL]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923872","OMOP4650705","Isotretinoin Oral Capsule [ZEROCUTAN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923871","OMOP4650704","Isotretinoin Oral Capsule [TRENON]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923870","OMOP4650703","Isotretinoin Oral Capsule [SAMSUNG ISOTRETINOIN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923869","OMOP4650702","Isotretinoin Oral Capsule [ISOTINA]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923868","OMOP4650701","Isotretinoin Oral Capsule [CLARE]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923867","OMOP4650700","Isotretinoin Oral Capsule [AKINOL]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923866","OMOP4650699","Isotretinoin Oral Capsule [ACNON]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923865","OMOP4650698","Isotretinoin Oral Capsule [ACCUNETAN]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923864","OMOP4650697","Isotretinoin 10 MG [NEWTINON]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923863","OMOP4650696","Isotretinoin 10 MG [LESEABEUM]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923862","OMOP4650695","Isotretinoin 10 MG [ISOTIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923861","OMOP4650694","Isotretinoin 10 MG [WOORICCUTANE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923860","OMOP4650693","Isotretinoin 10 MG [WHITE ISOTRETINOIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923859","OMOP4650691","Isotretinoin 10 MG [TREIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923858","OMOP4650690","Isotretinoin 10 MG [PINPLE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923857","OMOP4650689","Isotretinoin 10 MG [OPIQUTAN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923856","OMOP4650688","Isotretinoin 10 MG [NIMEGEN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923855","OMOP4650687","Isotretinoin 10 MG [LOAC]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923854","OMOP4650686","Isotretinoin 10 MG [ISOTREN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923853","OMOP4650680","Isotretinoin 10 MG [LOQTAN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923852","OMOP4650679","Isotretinoin 10 MG [ISOTINON]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923851","OMOP4650678","Isotretinoin 10 MG [AKNAL]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923850","OMOP4650677","Isotretinoin 10 MG [ZEROCUTAN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923849","OMOP4650676","Isotretinoin 10 MG [TRENON]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923848","OMOP4650675","Isotretinoin 10 MG [SAMSUNG ISOTRETINOIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923847","OMOP4650674","Isotretinoin 10 MG [ISOTINA]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923846","OMOP4650673","Isotretinoin 10 MG [CLARE]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923845","OMOP4650672","Isotretinoin 10 MG [AKINOL]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923844","OMOP4650671","Isotretinoin 10 MG [ACNON]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923843","OMOP4650670","Isotretinoin 10 MG [ACCUNETAN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923842","OMOP4650669","Isotretinoin 10 MG Oral Capsule [NEWTINON]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923841","OMOP4650668","Isotretinoin 10 MG Oral Capsule [LESEABEUM]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923840","OMOP4650667","Isotretinoin 10 MG Oral Capsule [ISOTIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923839","OMOP4650666","Isotretinoin 10 MG Oral Capsule [WOORICCUTANE]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923838","OMOP4650665","Isotretinoin 10 MG Oral Capsule [WHITE ISOTRETINOIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923837","OMOP4650664","Isotretinoin 10 MG Oral Capsule [TRETIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923836","OMOP4650663","Isotretinoin 10 MG Oral Capsule [TREIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923835","OMOP4650662","Isotretinoin 10 MG Oral Capsule [PINPLE]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923834","OMOP4650661","Isotretinoin 10 MG Oral Capsule [OPIQUTAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923833","OMOP4650660","Isotretinoin 10 MG Oral Capsule [NIMEGEN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923832","OMOP4650659","Isotretinoin 10 MG Oral Capsule [LOAC]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923831","OMOP4650658","Isotretinoin 10 MG Oral Capsule [ISOTREN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923830","OMOP4650657","Isotretinoin 10 MG Oral Capsule [ISOTININ]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923829","OMOP4650656","Isotretinoin 10 MG Oral Capsule [ISOTAM]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923828","OMOP4650655","Isotretinoin 10 MG Oral Capsule [ISOPACT]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923827","OMOP4650654","Isotretinoin 10 MG Oral Capsule [ROITAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923826","OMOP4650653","Isotretinoin 10 MG Oral Capsule [REA Q]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923825","OMOP4650652","Isotretinoin 10 MG Oral Capsule [LOQTAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923824","OMOP4650651","Isotretinoin 10 MG Oral Capsule [ISOTINON]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923823","OMOP4650650","Isotretinoin 10 MG Oral Capsule [AKNAL]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923822","OMOP4650649","Isotretinoin 10 MG Oral Capsule [ZEROCUTAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923821","OMOP4650648","Isotretinoin 10 MG Oral Capsule [TRENON]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923820","OMOP4650647","Isotretinoin 10 MG Oral Capsule [SAMSUNG ISOTRETINOIN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923819","OMOP4650646","Isotretinoin 10 MG Oral Capsule [ISOTINA]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923818","OMOP4650645","Isotretinoin 10 MG Oral Capsule [CLARE]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923817","OMOP4650644","Isotretinoin 10 MG Oral Capsule [AKINOL]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923816","OMOP4650643","Isotretinoin 10 MG Oral Capsule [ACNON]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923815","OMOP4650642","Isotretinoin 10 MG Oral Capsule [ACCUNETAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42923619","OMOP4650685","Isotretinoin 10 MG [ISOTININ]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42922772","OMOP4650684","Isotretinoin 10 MG [ISOTAM]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42922634","OMOP4650683","Isotretinoin 10 MG [ISOPACT]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42921317","OMOP4650682","Isotretinoin 10 MG [ROITAN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42920627","OMOP4650681","Isotretinoin 10 MG [REA Q]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42920099","OMOP4650692","Isotretinoin 10 MG [TRETIN]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42874896","OMOP4872014","Isotretinoin 10 MG Oral Capsule Box of 90 by Basics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42800931","1299200","isotretinoin Oral Capsule [Absorica]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800930","1300015","isotretinoin 40 MG [Absorica]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800929","1300016","isotretinoin 40 MG Oral Capsule [Absorica]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800928","1300013","isotretinoin 30 MG [Absorica]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800927","1300014","isotretinoin 30 MG Oral Capsule [Absorica]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800926","1300005","isotretinoin 20 MG [Absorica]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800925","1300006","isotretinoin 20 MG Oral Capsule [Absorica]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800924","1299199","isotretinoin 10 MG [Absorica]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42800923","1299203","isotretinoin 10 MG Oral Capsule [Absorica]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42708028","1242615","isotretinoin 40 MG Oral Capsule [Myorisan]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42708027","1242613","isotretinoin 20 MG Oral Capsule [Myorisan]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42708026","1242611","isotretinoin 10 MG Oral Capsule [Myorisan]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm","1"
"","42705785","1242614","isotretinoin 40 MG [Myorisan]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42705784","1242612","isotretinoin 20 MG [Myorisan]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42705783","1242608","isotretinoin Oral Capsule [Myorisan]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm","1"
"","42705782","1242607","isotretinoin 10 MG [Myorisan]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm","1"
"","42655514","OMOP4867092","Isotretinoin 20 MG Oral Capsule Box of 60 by Eurogenerics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42655513","OMOP4867091","Isotretinoin 20 MG Oral Capsule Box of 30 by Eurogenerics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42655512","OMOP4867090","Isotretinoin 10 MG Oral Capsule Box of 60 by Eurogenerics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","42655511","OMOP4867089","Isotretinoin 10 MG Oral Capsule Box of 30 by Eurogenerics","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502679","OMOP2700641","60000 MG Isotretinoin 0.00000833 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502616","OMOP2700578","60000 MG Isotretinoin 0.00000833 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502539","OMOP2700501","60000 MG Isotretinoin 0.0005 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502445","OMOP2700407","60000 MG Isotretinoin 0.00000833 MG/MG Topical Gel [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502433","OMOP2700395","60000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502409","OMOP2700371","60000 MG Isotretinoin 0.00000833 MG/MG Topical Gel [Isotrex] Box of 1 by Eurim-Pharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502171","OMOP2700133","60000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41502058","OMOP2700020","60000 MG Isotretinoin 0.0005 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41501973","OMOP2699935","60000 MG Isotretinoin 0.00000833 MG/MG Topical Gel [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41501486","OMOP2699448","50000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel [Isotrexin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41501292","OMOP2699254","50000 MG Isotretinoin 0.0005 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41501291","OMOP2699253","50000 MG Isotretinoin 0.0005 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41501056","OMOP2699018","50000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel [Isotrexin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41500585","OMOP2698547","50000 MG Isotretinoin 0.00001 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41499813","OMOP2697775","50000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41499683","OMOP2697645","50000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41498219","OMOP2696181","50000 MG Isotretinoin 0.00001 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41497891","OMOP2695853","50000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41497633","OMOP2695595","50000 MG Isotretinoin 0.00001 MG/MG Topical Gel [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41496569","OMOP2694531","50000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41496426","OMOP2694388","50000 MG Isotretinoin 0.00001 MG/MG Topical Gel [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41495035","OMOP2692997","40000 MG Isotretinoin 0.0000125 MG/MG Topical Cream [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494907","OMOP2692869","40000 MG Isotretinoin 0.0000125 MG/MG Topical Cream","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494906","OMOP2692868","40000 MG Isotretinoin 0.0000125 MG/MG Topical Cream Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494905","OMOP2692867","40000 MG Isotretinoin 0.000025 MG/MG Topical Cream Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494786","OMOP2692748","40000 MG Isotretinoin 0.0005 MG/MG Topical Cream Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494465","OMOP2692427","40000 MG Isotretinoin 0.001 MG/MG Topical Cream [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494246","OMOP2692208","40000 MG Isotretinoin 0.001 MG/MG Topical Cream Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494183","OMOP2692145","40000 MG Isotretinoin 0.0005 MG/MG Topical Cream [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494120","OMOP2692082","40000 MG Isotretinoin 0.000025 MG/MG Topical Cream [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41494035","OMOP2691997","40000 MG Isotretinoin 0.0000125 MG/MG Topical Cream [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41493986","OMOP2691948","40000 MG Isotretinoin 0.000025 MG/MG Topical Cream","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41493775","OMOP2691737","40000 MG Isotretinoin 0.000025 MG/MG Topical Cream [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41493750","OMOP2691712","40000 MG Isotretinoin 0.0005 MG/MG Topical Cream [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41493614","OMOP2691576","40000 MG Isotretinoin 0.0005 MG/MG Topical Cream","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41492997","OMOP2690959","30000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41491728","OMOP2689690","30000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex] Box of 1 by Eurim-Pharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41490671","OMOP2688633","30000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41489908","OMOP2687870","25000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel [Isotrexin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41489845","OMOP2687807","25000 MG Isotretinoin 0.0005 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41489699","OMOP2687661","25000 MG Isotretinoin 0.0005 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41489445","OMOP2687407","25000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41489311","OMOP2687273","25000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41489228","OMOP2687190","25000 MG Erythromycin 0.02 MG/MG / Isotretinoin 0.0005 MG/MG Topical Gel [Isotrexin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41488827","OMOP2686789","25000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41487925","OMOP2685887","25000 MG Isotretinoin 0.0005 MG/MG Topical Gel [Isotrex] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322277","OMOP2520239","Isotretinoin 10 MG Oral Capsule [Aknefug] Box of 30 by Wolff Bielefeld","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322276","OMOP2520238","Isotretinoin 10 MG Oral Capsule [Isogalen] Box of 50 by Galen","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322275","OMOP2520237","Isotretinoin 10 MG Oral Capsule [Isotretinoin Actavis] Box of 60 by Puren","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322274","OMOP2520236","Isotretinoin 10 MG Oral Capsule [Isotretinoin Isis] Box of 20 by Puren","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322273","OMOP2520235","Isotretinoin 10 MG Oral Capsule [Isotretinoin Isis] Box of 50 by Puren","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322272","OMOP2520234","Isotretinoin 10 MG Oral Capsule [Roaccutane] Box of 50 by Emra-Med","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322271","OMOP2520233","Isotretinoin 10 MG Oral Capsule [Roaccutane] Box of 50 by Roche","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322270","OMOP2520232","Isotretinoin 10 MG Oral Capsule [Roaccutane] Box of 60 by Eurim-Pharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322269","OMOP2520231","Isotretinoin 40 MG Oral Capsule [Isotret Hexal] Box of 30 by Novartis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322268","OMOP2520230","Isotretinoin 20 MG Oral Capsule [Aknefug] Box of 50 by Wolff Bielefeld","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322267","OMOP2520229","Isotretinoin 20 MG Oral Capsule [Aknenormin] Box of 100 by Almirall","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322266","OMOP2520228","Isotretinoin 20 MG Oral Capsule [Isogalen] Box of 30 by Galen","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322265","OMOP2520227","Isotretinoin 20 MG Oral Capsule [Isopel] Box of 100 by Pelpharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322264","OMOP2520226","Isotretinoin 20 MG Oral Capsule [Isotretinoin Ratiopharm] Box of 20 by Ratiopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41322263","OMOP2520225","Isotretinoin 20 MG Oral Capsule [Roaccutane] Box of 50 by Gerke","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41312300","OMOP2510262","Isotretinoin 10 MG Oral Capsule [Isoderm] Box of 30","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","41312299","OMOP2510261","Isotretinoin 10 MG Oral Capsule [Isogalen] Box of 50","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
